embedding0,embedding1,embedding2,embedding3,embedding4,embedding5,embedding6,embedding7,embedding8,embedding9,embedding10,embedding11,embedding12,embedding13,embedding14,embedding15,embedding16,embedding17,embedding18,embedding19,keyword
-0.033019233494997025,0.11840659379959106,0.23458808660507202,0.3034338355064392,-0.24854934215545654,0.07730378955602646,0.26199400424957275,-0.20355184376239777,-0.1341596245765686,0.2921200394630432,0.07314558327198029,0.008468723855912685,0.15109924972057343,0.008260932750999928,0.41542789340019226,0.21553319692611694,-0.3773614764213562,-0.3039900064468384,0.034557588398456573,0.2706737816333771,sexy
0.22710341215133667,-0.18250606954097748,0.2643570601940155,-0.22850078344345093,0.10883765667676926,0.30577200651168823,-0.24356889724731445,-0.3118002116680145,-0.13807514309883118,-0.08622342348098755,-0.008247550576925278,-0.27927517890930176,-0.2697083055973053,0.08729613572359085,-0.2588905692100525,-0.2854174077510834,-0.07240793853998184,-0.27041199803352356,-0.2227475941181183,-0.2640766501426697,Beach
0.17781193554401398,-0.2264053076505661,0.09499592334032059,0.027168981730937958,-0.1267872303724289,-0.03442491218447685,0.3663751780986786,0.3362155556678772,-0.16848024725914001,0.3335171639919281,-0.20604722201824188,0.21497388184070587,-0.11057405173778534,0.126985564827919,0.11331021040678024,0.25230780243873596,-0.08305412530899048,0.3223271369934082,0.2723361551761627,-0.3531722128391266,Sleeve
0.3280802071094513,-0.18883265554904938,-0.08729857951402664,-0.2833431363105774,-0.02903011068701744,-0.21171632409095764,0.0969066396355629,0.17869925498962402,-0.2864847779273987,-0.16214331984519958,0.21788154542446136,0.2814749777317047,-0.22135218977928162,-0.14057926833629608,0.5027074217796326,0.14087529480457306,0.13238874077796936,-0.12978602945804596,-0.11550091952085495,-0.2402379959821701,short sleeves
-0.1666022688150406,0.24793751537799835,-0.006762990728020668,-0.0821928158402443,-0.07468315958976746,-0.11724207550287247,0.04472123086452484,0.28548556566238403,-0.29476645588874817,-0.2652394473552704,-0.0015462856972590089,0.019588135182857513,-0.01118986401706934,-0.332599014043808,0.30113768577575684,-0.14733706414699554,0.1463622748851776,0.04440942406654358,0.4126175343990326,-0.4761636555194855,Print
-0.0707586333155632,0.018983574584126472,-0.17758378386497498,-0.35209694504737854,-0.06752189993858337,0.11516013741493225,-0.03752194717526436,0.2560825049877167,-0.129965141415596,0.10302688926458359,0.2510732412338257,0.38355377316474915,-0.06576574593782425,-0.4178270101547241,0.20440861582756042,0.02602263353765011,0.34030836820602417,-0.03673500940203667,-0.12570935487747192,-0.4029068946838379,Shirt
-0.2797427475452423,-0.1922919750213623,-0.14769412577152252,-0.33367475867271423,0.31680944561958313,-0.1882348656654358,0.3335554599761963,0.2107829749584198,-0.25776076316833496,0.15741722285747528,0.21913759410381317,-0.2908502519130707,-0.29169735312461853,-0.09723808616399765,-0.33956319093704224,-0.06449013203382492,-0.018015826120972633,0.13142818212509155,0.05722922459244728,-0.03758116811513901,Tank
0.18506039679050446,-0.18226316571235657,-0.11571216583251953,-0.26927152276039124,-0.2911410331726074,-0.2869332730770111,0.19928044080734253,0.0062630148604512215,-0.009431572631001472,0.2480778843164444,-0.08200406283140182,0.3142557144165039,0.2616496980190277,0.32008302211761475,0.23353871703147888,0.3258764445781708,-0.13438814878463745,-0.22203956544399261,-0.1254313886165619,0.24069367349147797,Necks
0.2989661991596222,-0.2051749974489212,-0.2416502684354782,-0.22797445952892303,-0.13520897924900055,-0.13786673545837402,-0.12820768356323242,-0.3023049831390381,0.028243154287338257,-0.02355104871094227,-0.06759447604417801,0.15219220519065857,-0.30670323967933655,-0.13021503388881683,0.20969456434249878,0.34415334463119507,-0.39493677020072937,0.29026854038238525,0.21389240026474,-0.1566530168056488,V-neck
0.3278140425682068,-0.35104766488075256,0.2768649458885193,0.2040962427854538,0.0480693057179451,-0.19783200323581696,-0.1586783081293106,-0.126770481467247,0.06298933923244476,0.05988593026995659,0.28358733654022217,0.38046470284461975,0.33751925826072693,-0.15122026205062866,0.3682556450366974,-0.024015672504901886,0.18452100455760956,0.09573639184236526,-0.025269117206335068,0.13689231872558594,printed
0.0610787570476532,-0.23746639490127563,-0.3355792760848999,0.3163130283355713,0.21545805037021637,-0.24149595201015472,0.11864112317562103,0.009619344025850296,0.1669348180294037,-0.2472325712442398,0.14072418212890625,0.15154531598091125,0.34689056873321533,-0.1539708971977234,-0.04746014624834061,-0.25389203429222107,-0.33430126309394836,-0.3169192969799042,-0.036599013954401016,-0.2285870611667633,T Shirts
-0.44656550884246826,0.00397573783993721,-0.3334561884403229,-0.3423958718776703,0.21386414766311646,-0.13746944069862366,0.01977885328233242,0.4070849120616913,-0.04372621700167656,0.36022961139678955,-0.06922226399183273,-0.07726570218801498,-0.309354305267334,-0.04555249959230423,0.003293972462415695,-0.16299408674240112,0.1109982430934906,-0.09475409239530563,-0.058302268385887146,0.22338370978832245,tank top
-0.2312677800655365,-0.15015104413032532,0.3200257122516632,-0.05074432119727135,-0.3184613585472107,-0.017570631578564644,-0.14835187792778015,0.20231838524341583,-0.32301849126815796,0.09695721417665482,-0.31062623858451843,0.042763520032167435,0.20332816243171692,0.24712873995304108,-0.25627028942108154,-0.2052924931049347,-0.22963663935661316,-0.2657557725906372,-0.3218373656272888,-0.07126845419406891,Cotton
0.20999261736869812,0.2799142897129059,0.4102744162082672,-0.008448688313364983,0.2968343198299408,-0.2588724195957184,-0.04688386619091034,0.39339765906333923,-0.28451770544052124,-0.38147956132888794,-0.04374902695417404,-0.1354302167892456,0.23169229924678802,0.07153740525245667,-0.12626688182353973,-0.18853625655174255,0.07981448620557785,0.027377542108297348,-0.16282439231872559,-0.0801074281334877,summer dress
-0.18837766349315643,-0.20407423377037048,-0.26944658160209656,0.06859090179204941,0.23186847567558289,0.030307017266750336,0.0444428026676178,0.11250510066747665,0.28804588317871094,-0.27266234159469604,0.07950303703546524,-0.26490724086761475,0.1309211552143097,0.3369786739349365,0.26788124442100525,0.2285761684179306,0.2842768132686615,0.23180802166461945,0.24370521306991577,0.30625587701797485,Ladies
0.06868346780538559,0.035072360187768936,0.04934832081198692,-0.10626480728387833,-0.2404790222644806,0.29638779163360596,0.3062283992767334,0.33540937304496765,-0.3462578058242798,0.1059122085571289,-0.14245133101940155,0.3872274160385132,0.11716563999652863,0.18618112802505493,0.09593261033296585,0.26563265919685364,-0.23162543773651123,0.31890156865119934,-0.09827142208814621,-0.18402118980884552,Loose
-0.12404991686344147,-0.11778640747070312,0.3290659785270691,-0.15589112043380737,-0.3003382980823517,0.19647835195064545,-0.019728895276784897,-0.15984231233596802,0.30779433250427246,0.17742574214935303,-0.17751295864582062,0.035697780549526215,0.4139776825904846,0.34975796937942505,0.28959980607032776,0.21242836117744446,0.10785150527954102,-0.08171547204256058,-0.28835728764533997,-0.015562677755951881,blouse
0.005444580223411322,0.11450275778770447,-0.24395433068275452,-0.05090636387467384,0.28007784485816956,0.27220818400382996,-0.13249677419662476,0.10088645666837692,-0.30979692935943604,0.2291853278875351,-0.16871283948421478,-0.11533122509717941,0.3427751660346985,0.02830842137336731,0.27974602580070496,-0.22436577081680298,0.19435475766658783,0.3652994930744171,-0.3151892423629761,-0.19172579050064087,pants
0.03610324487090111,0.3419969975948334,0.33610615134239197,-0.24037231504917145,0.1276663839817047,0.08218242973089218,-0.08985374867916107,-0.3301846981048584,0.03727388381958008,-0.2930106520652771,0.2257637232542038,-0.2064647376537323,0.19723691046237946,0.354096919298172,-0.003383113769814372,0.16286621987819672,-0.06455068290233612,0.26437506079673767,0.14004813134670258,-0.324808269739151,Vest
0.34263041615486145,-0.017598111182451248,0.3631156086921692,-0.1515384465456009,0.22980640828609467,0.1495102345943451,-0.20380526781082153,-0.0936746895313263,-0.28704652190208435,-0.15764695405960083,-0.17976230382919312,-0.23030905425548553,0.022364936769008636,-0.11032542586326599,-0.2481858879327774,-0.2615031898021698,0.1399255096912384,-0.3451880216598511,-0.16976791620254517,-0.31494417786598206,beach dress
0.17649218440055847,0.13741442561149597,0.3233395516872406,0.25860396027565,-0.08089632540941238,-0.2760336995124817,0.14771761000156403,0.3954663574695587,-0.33818909525871277,-0.20012038946151733,0.003933885600417852,-0.06640715152025223,0.13240592181682587,-0.026933036744594574,-0.18222865462303162,-0.1005677729845047,0.29529547691345215,-0.13103754818439484,-0.22318916022777557,-0.37813135981559753,women dress
0.20248696208000183,0.31593215465545654,0.25405195355415344,0.29333868622779846,-0.3594057559967041,0.15630929172039032,-0.18405620753765106,0.12987229228019714,0.2209421843290329,0.16049668192863464,0.2732624113559723,0.05432788282632828,-0.04518882930278778,0.2089691311120987,-0.20360638201236725,0.0009306763531640172,0.34487032890319824,-0.19951121509075165,0.13833433389663696,-0.2949671447277069,Floral
0.045082274824380875,-0.3171912729740143,-0.302851140499115,-0.0073787132278084755,0.04363454878330231,-0.21590185165405273,-0.17643055319786072,-0.26881200075149536,0.30748072266578674,0.0052183568477630615,-0.16841763257980347,0.21322815120220184,0.34273821115493774,-0.15495248138904572,0.3009551167488098,0.20240993797779083,0.22239835560321808,0.01851552538573742,0.30554744601249695,-0.2628495395183563,Lace
0.4197775423526764,-0.11663022637367249,0.013489692471921444,0.08869414031505585,0.3139905035495758,-0.21720236539840698,0.0457887127995491,0.3722447454929352,-0.3611617386341095,-0.24918372929096222,-0.3045898973941803,-0.11243975162506104,0.2808905243873596,0.05497608333826065,0.10406848043203354,-0.040796004235744476,0.2645266056060791,0.059237055480480194,0.2227242887020111,0.015871429815888405,Mini dress
0.33206889033317566,-0.3348427712917328,-0.2199970930814743,0.09379442036151886,0.2203129082918167,-0.18475110828876495,0.09373485296964645,0.31203028559684753,-0.234502375125885,-0.21053825318813324,-0.1703103631734848,-0.12594938278198242,0.06301356852054596,0.33124271035194397,0.22215919196605682,0.011865357868373394,0.08473122864961624,0.2881699800491333,0.3122020661830902,0.19112439453601837,Mini
-0.3250463306903839,0.3045291602611542,0.14341673254966736,0.3137354254722595,0.2253624051809311,0.10073229670524597,0.3362930715084076,-0.15007154643535614,-0.23141415417194366,0.14503702521324158,0.12808114290237427,-0.19206656515598297,0.33162763714790344,-0.1207529827952385,0.32612738013267517,0.030162546783685684,-0.21633467078208923,-0.067051462829113,-0.2538221776485443,-0.10308749973773956,slim
0.32691019773483276,0.0793197825551033,0.3389575183391571,-0.19524621963500977,-0.04067182540893555,-0.22753585875034332,-0.11141369491815567,0.25025543570518494,-0.2631324231624603,-0.2780258357524872,0.024412643164396286,-0.10434704273939133,0.4129149615764618,-0.2802455425262451,0.03659685701131821,0.06625062227249146,0.24190300703048706,-0.20105572044849396,0.060921408236026764,-0.29986533522605896,Sleeveless dress
-0.20899486541748047,0.08785388618707657,0.2411094307899475,0.3353373408317566,-0.04277453199028969,-0.30226796865463257,0.1706727296113968,0.34553831815719604,-0.18274477124214172,-0.22426462173461914,0.15990932285785675,-0.22712917625904083,-0.22877153754234314,0.3044472336769104,-0.02786613255739212,0.12098490446805954,0.22312477231025696,0.19394497573375702,-0.2751837372779846,-0.2277798354625702,Women Fashion
-0.018572110682725906,-0.1794106364250183,0.3978545367717743,0.03644372522830963,-0.27391406893730164,0.0457555316388607,-0.06898481398820877,-0.19785566627979279,0.5444685220718384,-0.17763987183570862,0.0200659092515707,-0.14319917559623718,0.12462033331394196,-0.17127878963947296,0.013863794505596161,0.40432286262512207,-0.1957232654094696,0.24715735018253326,0.11486726999282837,0.1295650750398636,Round neck
0.39283159375190735,0.11154340952634811,0.40812915563583374,-0.1866186112165451,0.25301393866539,-0.018522407859563828,-0.0027922485023736954,0.20774951577186584,-0.38233456015586853,-0.3363421857357025,-0.12491731345653534,0.13316133618354797,0.4396456778049469,-0.042454078793525696,-0.07574178278446198,0.1578574776649475,-0.029340021312236786,-0.06482834368944168,0.0027063528541475534,-0.02931365743279457,casual dress
0.3215940296649933,-0.1125081479549408,-0.15092827379703522,0.34193235635757446,0.08573834598064423,0.2447773665189743,-0.3640664517879486,0.3775341808795929,-0.05438658222556114,-0.24203571677207947,0.12177629768848419,-0.0189380943775177,0.18482869863510132,-0.08764717727899551,-0.1580272912979126,0.08390640467405319,0.329838365316391,-0.19128665328025818,0.10333935171365738,-0.30859652161598206,Waist
-0.37546300888061523,-0.2166910022497177,0.3043806552886963,0.07466226816177368,-0.1616496741771698,0.023031925782561302,0.36849555373191833,-0.04221658036112785,-0.36373114585876465,0.060852840542793274,0.2415873259305954,0.24324728548526764,0.15716589987277985,-0.21719574928283691,-0.012737000361084938,-0.0023246649652719498,0.1755116879940033,-0.31031227111816406,-0.31116607785224915,0.010773956775665283,party
0.04811321943998337,0.26548901200294495,0.2703532874584198,0.07895106822252274,0.11163988709449768,-0.1491534262895584,0.19208423793315887,0.267803817987442,-0.23777012526988983,-0.3196050524711609,-0.3507238030433655,-0.04353087767958641,0.20608389377593994,-0.23830412328243256,0.18195028603076935,-0.05618049204349518,0.3382144570350647,-0.3213236331939697,-0.06136707961559296,-0.2530643343925476,long dress
-0.06339927762746811,-0.014520503580570221,0.38444796204566956,0.07205861806869507,0.053736332803964615,-0.07230176031589508,0.22431646287441254,0.12554436922073364,-0.4448160231113434,-0.06092096120119095,-0.028038980439305305,0.14063827693462372,0.3517649173736572,-0.3383355140686035,-0.06742733716964722,-0.05320949852466583,0.33054664731025696,-0.36381158232688904,-0.21146059036254883,-0.12050699442625046,Party Dress
-0.01728024147450924,-0.19523921608924866,0.28839820623397827,0.06684558838605881,-0.14574772119522095,0.26481232047080994,-0.2597247362136841,-0.19786673784255981,-0.31112781167030334,-0.18756268918514252,-0.07413222640752792,0.2788383364677429,-0.11992740631103516,0.2074698656797409,0.2998467683792114,-0.32406318187713623,0.1985962688922882,0.26147952675819397,-0.13243050873279572,0.2881614863872528,Sport
0.0993116945028305,0.38595253229141235,0.21659938991069794,0.21626216173171997,-0.3447418510913849,0.08183308690786362,-0.13881033658981323,0.2421470433473587,0.05697641521692276,0.01813983917236328,0.2355831414461136,0.05588594079017639,-0.04416371136903763,0.029415983706712723,-0.03908852860331535,-0.06620897352695465,0.36477524042129517,-0.1523158997297287,0.3072878420352936,-0.4716290831565857,Floral print
-0.09620773792266846,0.26375386118888855,0.05969835817813873,0.2793373465538025,0.4587438404560089,-0.11509807407855988,0.2330751121044159,-0.18933546543121338,-0.05284890532493591,0.299385666847229,-0.010191105306148529,-0.05540193244814873,0.14704515039920807,-0.008315843529999256,0.4960072934627533,0.1258910894393921,-0.30528149008750916,-0.1396276354789734,0.009578423574566841,0.18377603590488434,Slim Fit
-0.20360539853572845,-0.01953299716114998,0.07248391956090927,0.05457645282149315,0.2649172842502594,-0.09897378832101822,-0.002523161005228758,-0.20001253485679626,-0.04416094720363617,-0.277618944644928,-0.033237673342227936,0.04685347154736519,-0.31351202726364136,0.3168371617794037,-0.33339905738830566,-0.35031116008758545,-0.3066307306289673,0.26459410786628723,0.19570180773735046,0.33576783537864685,Spaghetti
-0.08610312640666962,0.1872391402721405,-0.30189239978790283,-0.1045239195227623,-0.30447304248809814,0.1914246380329132,-0.0940917432308197,-0.3371964395046234,0.15237927436828613,0.33559897541999817,-0.11230596899986267,-0.21800488233566284,0.11244936287403107,-0.016177019104361534,-0.3711225390434265,0.3129604160785675,-0.2734913229942322,-0.18324314057826996,-0.09837378561496735,-0.20233869552612305,backless
-0.02854662574827671,0.15470446646213531,-0.3738814890384674,0.39137405157089233,-0.06479363888502121,-0.23679040372371674,0.18054737150669098,-0.08539941906929016,-0.34437084197998047,-0.19959087669849396,-0.01706637442111969,-0.396774560213089,0.026149535551667213,0.10820351541042328,-0.14247894287109375,0.11465931683778763,0.1102675274014473,0.44280943274497986,0.0631222054362297,0.08899849653244019,jumpsuit
0.21783822774887085,-0.10438749194145203,-0.02732977084815502,-0.31475934386253357,0.19552777707576752,-0.03821701183915138,-0.24932199716567993,0.3477063775062561,-0.29581764340400696,0.2598400115966797,0.1300235241651535,0.16891372203826904,0.030482280999422073,-0.06362906843423843,0.506060779094696,-0.028669802471995354,0.10799762606620789,0.032581571489572525,-0.16196869313716888,-0.3431580364704132,Short pants
0.08458364754915237,-0.1617492139339447,0.308453232049942,-0.3538380265235901,0.24047166109085083,0.10847632586956024,-0.17672547698020935,0.1621943712234497,-0.06603820621967316,0.239496648311615,0.3629034459590912,-0.15530316531658173,-0.020159361883997917,-0.21005851030349731,0.138885036110878,0.0978933647274971,0.25049641728401184,0.21508102118968964,0.3355191648006439,0.3266240656375885,Bikini
0.3666776120662689,-0.20555777847766876,-0.044545646756887436,0.047444794327020645,-0.004723358899354935,0.05013253539800644,0.27299436926841736,0.001191925723105669,-0.14567789435386658,-0.06989475339651108,0.2660048007965088,0.06882499903440475,-0.030650867149233818,0.4099385142326355,-0.22004450857639313,-0.034768059849739075,0.413787841796875,0.30019962787628174,0.0671549141407013,-0.3948734402656555,Swimsuit
0.25898027420043945,0.17077705264091492,0.23602071404457092,-0.051494210958480835,0.00869056023657322,0.11415378004312515,0.19343334436416626,0.41111552715301514,-0.47115907073020935,-0.037589166313409805,-0.3135311007499695,0.2517158091068268,0.3580786883831024,-0.08142895996570587,0.003005326958373189,0.13237178325653076,0.07140830159187317,0.05463821068406105,-0.07328393310308456,-0.2737959027290344,loose dress
0.43478426337242126,-0.28407034277915955,-0.31743472814559937,0.34149402379989624,0.015745338052511215,0.006540695205330849,0.005208305548876524,0.135660782456398,-0.24139365553855896,-0.19074222445487976,0.015402119606733322,-0.0016586584970355034,0.03260734677314758,-0.08109962195158005,-0.1425434798002243,0.08840157836675644,0.5049622654914856,-0.3206843137741089,0.02936858870089054,-0.06933200359344482,high waist
-0.1012117862701416,-0.22354526817798615,0.3000924587249756,-0.26852813363075256,-0.059580445289611816,-0.12002943456172943,0.2386314868927002,-0.2308613508939743,0.12487450242042542,0.07530055195093155,-0.15001149475574493,-0.30313640832901,-0.2955985367298126,0.12892518937587738,-0.35162922739982605,0.2098754197359085,-0.10710860043764114,-0.33735206723213196,-0.18888787925243378,0.2848063111305237,boho
-0.3200485408306122,0.05384772643446922,-0.3124251961708069,-0.1007826030254364,0.16111785173416138,0.2591082751750946,0.055291350930929184,0.09762389212846756,-0.18747369945049286,0.3227006494998932,-0.27825042605400085,0.20576053857803345,-0.3642100989818573,0.0876208171248436,-0.22025039792060852,-0.1918264478445053,-0.13357549905776978,0.25195568799972534,0.2556784451007843,-0.22326359152793884,Swimwear
0.022011149674654007,-0.3097599148750305,-0.32261499762535095,-0.2651934325695038,-0.2643490135669708,0.012177038006484509,-0.24391219019889832,-0.16742540895938873,-0.1808205097913742,-0.14539669454097748,0.23733487725257874,0.16305212676525116,0.29429352283477783,0.2369825690984726,-0.19224931299686432,0.2438371628522873,-0.31371015310287476,-0.08935721218585968,-0.2630634307861328,0.14165562391281128,Swimming
0.295962393283844,-0.2603299617767334,-0.3355292081832886,-0.01468491181731224,-0.11477342247962952,0.29294702410697937,0.2208258956670761,-0.05173775181174278,0.054882921278476715,0.06814948469400406,0.2914729714393616,-0.35286954045295715,-0.006401315331459045,0.12777096033096313,-0.0348040871322155,0.30995357036590576,0.33542174100875854,0.24085062742233276,-0.031213831156492233,0.2813137471675873,Dresses
-0.20915772020816803,-0.2689712345600128,-0.3131600320339203,0.3346838653087616,-0.07986181974411011,-0.2767450213432312,-0.16745835542678833,0.21003368496894836,-0.11589722335338593,-0.15053008496761322,0.06599768251180649,-0.1137312799692154,-0.06484390795230865,0.043776772916316986,-0.12104720622301102,0.34422779083251953,0.1601174920797348,-0.40197673439979553,0.2525629699230194,-0.2739408314228058,Halter
0.06460536271333694,0.36604902148246765,0.17114068567752838,0.30546465516090393,-0.01762343756854534,0.023327095434069633,-0.099906787276268,-0.3285171091556549,0.12888039648532867,0.07994186133146286,-0.35376110672950745,-0.18730132281780243,-0.3655409812927246,-0.21434476971626282,0.15281711518764496,0.3254387080669403,0.15538375079631805,0.09135042130947113,0.3067549765110016,-0.042806804180145264,Skirts
-0.32378697395324707,0.2654629945755005,0.2174457311630249,-0.017122473567724228,0.4829476773738861,0.0714377909898758,0.29345670342445374,-0.08017925918102264,0.26366668939590454,-0.19756726920604706,0.2524957060813904,0.1496201604604721,-0.06385452300310135,0.15613970160484314,-0.07194364815950394,-0.0747799202799797,-0.3234620690345764,0.1662335991859436,0.2750682532787323,0.06622787564992905,Spaghetti Strap
0.24495463073253632,-0.06211951747536659,-0.040685269981622696,-0.04618467763066292,0.03703220933675766,0.061132531613111496,0.15427348017692566,0.2003708928823471,-0.027567341923713684,-0.23456156253814697,0.4074097275733948,-0.4026767611503601,-0.042214635759592056,0.40140992403030396,-0.09476887434720993,0.1081969365477562,0.10984063148498535,0.4027421772480011,-0.19563910365104675,0.2885163724422455,summer dresses
-0.04805018752813339,0.05609068647027016,0.10788951814174652,-0.4758797585964203,-0.14887326955795288,-0.04072629660367966,0.12045308202505112,-0.020949801430106163,0.11849962174892426,-0.05172274261713028,0.15772415697574615,-0.4095470905303955,0.46434277296066284,0.05267460644245148,0.10326605290174484,-0.059817515313625336,-0.1532883197069168,-0.17877055704593658,0.25810298323631287,-0.3919772803783417,sleeveless tops
-0.15842586755752563,-0.02602846920490265,-0.07003706693649292,0.4180588126182556,0.04679645970463753,0.1687881052494049,0.14476293325424194,-0.3733111619949341,0.2844162583351135,0.3464101254940033,-0.06973259896039963,0.0995660275220871,-0.2732737958431244,-0.2583525478839874,0.3466211259365082,-0.12929971516132355,0.2857242524623871,0.06466147303581238,-0.08524256944656372,0.12847189605236053,trousers
-0.02633695863187313,-0.11131668090820312,0.30302563309669495,0.16246268153190613,-0.28056108951568604,0.01126015093177557,0.08395913243293762,0.016871485859155655,-0.052796896547079086,-0.258236825466156,-0.1413796991109848,0.1753837913274765,0.4110606610774994,0.23420755565166473,0.4951106905937195,-0.1881168633699417,-0.12573350965976715,0.015962868928909302,-0.05394626781344414,-0.3727990388870239,solid color
0.25530940294265747,0.3359013497829437,0.2307729721069336,0.10370953381061554,0.14656950533390045,-0.3156077265739441,-0.05760961398482323,0.3736023008823395,-0.17913396656513214,-0.3502581715583801,0.2767053544521332,-0.030364079400897026,-0.07745498418807983,0.18147088587284088,0.09833572059869766,-0.26800844073295593,-0.2186892181634903,0.011903802864253521,-0.2562951147556305,-0.1662716269493103,summer t-shirts
-0.3119206428527832,-0.02599758841097355,0.2899109125137329,0.27185776829719543,-0.2569732964038849,-0.13144542276859283,0.11332783102989197,-0.3353009521961212,0.050350211560726166,0.22611260414123535,0.20425711572170258,-0.31497910618782043,-0.15929952263832092,-0.29115861654281616,0.00507619883865118,0.3294548988342285,0.2194691002368927,0.17503610253334045,0.1758652925491333,-0.1115695908665657,Suits
-0.1616320013999939,-0.14622938632965088,-0.1626477986574173,-0.3309948742389679,-0.02631760761141777,-0.2638097107410431,-0.16220350563526154,-0.2496613711118698,0.3356165885925293,-0.045764751732349396,-0.2620280086994171,0.18673856556415558,-0.27297553420066833,-0.0646337941288948,0.09243474900722504,-0.23955272138118744,-0.29464206099510193,-0.22458790242671967,0.2524745762348175,0.30605295300483704,Elastic
0.1972835212945938,-0.3039993643760681,-0.3553242087364197,0.009912960231304169,-0.2940812408924103,-0.22512713074684143,0.059880297631025314,-0.19872696697711945,-0.0602230504155159,-0.14405794441699982,-0.07129033654928207,0.22563208639621735,-0.3384222388267517,-0.20661412179470062,0.0063319578766822815,0.09526553004980087,-0.44465166330337524,-0.06354464590549469,0.32111501693725586,0.1024293452501297,Deep V-Neck
